name	party	fj_avg	bc_avg
Sergio Gaetano COFFERATI	Slovenska demokratska stranka	0.938406	0.968224
Sergio Gaetano COFFERATI	Partidul Naţional Liberal	0.934545	0.966165
Sergio Gaetano COFFERATI	Citizens for European Development of Bulgaria	0.927083	0.962162
Sergio Gaetano COFFERATI	Socialdemokratiet	0.927083	0.962162
Sergio Gaetano COFFERATI	Prawo i Sprawiedliwość	0.924731	0.960894
Sergio Gaetano COFFERATI	-1	0.923875	0.960432
Sergio Gaetano COFFERATI	Kansallinen Kokoomus	0.923875	0.960432
Sergio Gaetano COFFERATI	Moderaterna	0.923875	0.960432
Sergio Gaetano COFFERATI	Österreichische Volkspartei	0.923875	0.960432
Sergio Gaetano COFFERATI	Freie Demokratische Partei	0.923611	0.960289
Sergio Gaetano COFFERATI	Christlich-Soziale Union in Bayern e.V.	0.920690	0.958707
Sergio Gaetano COFFERATI	Mouvement Démocrate	0.920690	0.958707
Sergio Gaetano COFFERATI	Partido Popular	0.920690	0.958707
Sergio Gaetano COFFERATI	Partija 'VIENOTIBA'	0.920690	0.958707
Sergio Gaetano COFFERATI	Platforma Obywatelska	0.920690	0.958707
Sergio Gaetano COFFERATI	Christlich Demokratische Union Deutschlands	0.917526	0.956989
Sergio Gaetano COFFERATI	Lega Nord	0.917241	0.956835
Sergio Gaetano COFFERATI	Democraten 66	0.914384	0.955277
Richard ASHWORTH	Prawo i Sprawiedliwość	0.531365	0.693976
Richard ASHWORTH	Nea Demokratia	0.519856	0.684086
Richard ASHWORTH	Partidul Naţional Liberal	0.518519	0.682927
Richard ASHWORTH	Slovenska demokratska stranka	0.518382	0.682809
Richard ASHWORTH	Česká strana sociálně demokratická	0.510714	0.676123
Richard ASHWORTH	Freie Demokratische Partei	0.505226	0.671296
Richard ASHWORTH	Kansallinen Kokoomus	0.501730	0.668203
Richard ASHWORTH	Moderaterna	0.501730	0.668203
Richard ASHWORTH	Arbetarepartiet- Socialdemokraterna	0.500000	0.666667
Richard ASHWORTH	Christlich-Soziale Union in Bayern e.V.	0.500000	0.666667
Richard ASHWORTH	Partido Popular	0.500000	0.666667
Richard ASHWORTH	Partija 'VIENOTIBA'	0.500000	0.666667
Richard ASHWORTH	Platforma Obywatelska	0.500000	0.666667
Richard ASHWORTH	Christlich Demokratische Union Deutschlands	0.498282	0.665138
Richard ASHWORTH	Citizens for European Development of Bulgaria	0.498270	0.665127
Richard ASHWORTH	Democraten 66	0.496575	0.663616
Richard ASHWORTH	Fine Gael Party	0.496575	0.663616
Richard ASHWORTH	United Kingdom Independence Party	0.496575	0.663616
Richard ASHWORTH	-1	0.496552	0.663594
Richard ASHWORTH	Österreichische Volkspartei	0.496552	0.663594
Marek JUREK	Prawo i Sprawiedliwość	0.959410	0.979284
Marek JUREK	Partidul Naţional Liberal	0.940959	0.969582
Marek JUREK	Slovenska demokratska stranka	0.937729	0.967864
Marek JUREK	Nea Demokratia	0.924731	0.960894
Marek JUREK	Česká strana sociálně demokratická	0.918149	0.957328
Marek JUREK	Freie Demokratische Partei	0.909408	0.952555
Marek JUREK	Kansallinen Kokoomus	0.903114	0.949091
Marek JUREK	Moderaterna	0.903114	0.949091
Marek JUREK	Arbetarepartiet- Socialdemokraterna	0.900000	0.947368
Marek JUREK	Christlich-Soziale Union in Bayern e.V.	0.900000	0.947368
Marek JUREK	Partido Popular	0.900000	0.947368
Marek JUREK	Partija 'VIENOTIBA'	0.900000	0.947368
Marek JUREK	Platforma Obywatelska	0.900000	0.947368
Marek JUREK	Citizens for European Development of Bulgaria	0.899654	0.947177
Marek JUREK	Christlich Demokratische Union Deutschlands	0.896907	0.945652
Marek JUREK	-1	0.896552	0.945455
Marek JUREK	Lega Nord	0.896552	0.945455
Marek JUREK	Österreichische Volkspartei	0.896552	0.945455
Marek JUREK	Democraten 66	0.893836	0.943942
Marek JUREK	United Kingdom Independence Party	0.893836	0.943942
Simona BONAFÈ	Česká strana sociálně demokratická	0.974820	0.987250
Simona BONAFÈ	Nea Demokratia	0.967626	0.983547
Simona BONAFÈ	Citizens for European Development of Bulgaria	0.940972	0.969589
Simona BONAFÈ	Socialdemokratiet	0.940972	0.969589
Simona BONAFÈ	Slovenska demokratska stranka	0.938849	0.968460
Simona BONAFÈ	-1	0.937716	0.967857
Simona BONAFÈ	Kansallinen Kokoomus	0.937716	0.967857
Simona BONAFÈ	Österreichische Volkspartei	0.937716	0.967857
Simona BONAFÈ	Freie Demokratische Partei	0.937500	0.967742
Simona BONAFÈ	Partidul Naţional Liberal	0.935018	0.966418
Simona BONAFÈ	Christlich-Soziale Union in Bayern e.V.	0.934483	0.966132
Simona BONAFÈ	Mouvement Démocrate	0.934483	0.966132
Simona BONAFÈ	Partido Popular	0.934483	0.966132
Simona BONAFÈ	Partija 'VIENOTIBA'	0.934483	0.966132
Simona BONAFÈ	Platforma Obywatelska	0.934483	0.966132
Simona BONAFÈ	Christlich Demokratische Union Deutschlands	0.931271	0.964413
Simona BONAFÈ	Moderaterna	0.931034	0.964286
Simona BONAFÈ	Democraten 66	0.928082	0.962700
Simona BONAFÈ	Fine Gael Party	0.928082	0.962700
Simona BONAFÈ	Arbetarepartiet- Socialdemokraterna	0.927835	0.962567
Salvatore Domenico POGLIESE	Partidul Naţional Liberal	0.909774	0.952756
Salvatore Domenico POGLIESE	Slovenska demokratska stranka	0.906716	0.951076
Salvatore Domenico POGLIESE	Prawo i Sprawiedliwość	0.892989	0.943470
Salvatore Domenico POGLIESE	Nea Demokratia	0.880435	0.936416
Salvatore Domenico POGLIESE	Česká strana sociálně demokratická	0.874101	0.932821
Salvatore Domenico POGLIESE	Freie Demokratische Partei	0.846690	0.916981
Salvatore Domenico POGLIESE	Citizens for European Development of Bulgaria	0.843750	0.915254
Salvatore Domenico POGLIESE	-1	0.840830	0.913534
Salvatore Domenico POGLIESE	Kansallinen Kokoomus	0.840830	0.913534
Salvatore Domenico POGLIESE	Moderaterna	0.840830	0.913534
Salvatore Domenico POGLIESE	Österreichische Volkspartei	0.840830	0.913534
Salvatore Domenico POGLIESE	Christlich-Soziale Union in Bayern e.V.	0.837931	0.911820
Salvatore Domenico POGLIESE	Partido Popular	0.837931	0.911820
Salvatore Domenico POGLIESE	Partija 'VIENOTIBA'	0.837931	0.911820
Salvatore Domenico POGLIESE	Platforma Obywatelska	0.837931	0.911820
Salvatore Domenico POGLIESE	Christlich Demokratische Union Deutschlands	0.835052	0.910112
Salvatore Domenico POGLIESE	Lega Nord	0.834483	0.909774
Salvatore Domenico POGLIESE	Democraten 66	0.832192	0.908411
Salvatore Domenico POGLIESE	Fine Gael Party	0.832192	0.908411
Salvatore Domenico POGLIESE	United Kingdom Independence Party	0.832192	0.908411
Bendt BENDTSEN	Moderaterna	0.944637	0.971530
Bendt BENDTSEN	Arbetarepartiet- Socialdemokraterna	0.941379	0.969805
Bendt BENDTSEN	Christlich-Soziale Union in Bayern e.V.	0.941379	0.969805
Bendt BENDTSEN	Partija 'VIENOTIBA'	0.941379	0.969805
Bendt BENDTSEN	Platforma Obywatelska	0.941379	0.969805
Bendt BENDTSEN	Socialdemokratiet	0.941176	0.969697
Bendt BENDTSEN	-1	0.937931	0.967972
Bendt BENDTSEN	Kansallinen Kokoomus	0.937931	0.967972
Bendt BENDTSEN	Österreichische Volkspartei	0.937931	0.967972
Bendt BENDTSEN	Democraten 66	0.934932	0.966372
Bendt BENDTSEN	Mouvement Démocrate	0.934708	0.966252
Bendt BENDTSEN	Partido Popular	0.934708	0.966252
Bendt BENDTSEN	Citizens for European Development of Bulgaria	0.934483	0.966132
Bendt BENDTSEN	Partit Nazzjonalista	0.931741	0.964664
Bendt BENDTSEN	Christlich Demokratische Union Deutschlands	0.931507	0.964539
Bendt BENDTSEN	Freie Demokratische Partei	0.931034	0.964286
Bendt BENDTSEN	Sozialdemokratische Partei Deutschlands	0.925424	0.961268
Bendt BENDTSEN	Forza Italia	0.925170	0.961131
Bendt BENDTSEN	Partij van de Arbeid	0.925170	0.961131
Bendt BENDTSEN	Sozialdemokratische Partei Österreichs	0.925170	0.961131
Sven SCHULZE	Partidul Naţional Liberal	0.973585	0.986616
Sven SCHULZE	Slovenska demokratska stranka	0.962687	0.980989
Sven SCHULZE	Prawo i Sprawiedliwość	0.941176	0.969697
Sven SCHULZE	Nea Demokratia	0.934783	0.966292
Sven SCHULZE	Česká strana sociálně demokratická	0.928058	0.962687
Sven SCHULZE	Freie Demokratische Partei	0.898955	0.946789
Sven SCHULZE	Citizens for European Development of Bulgaria	0.895833	0.945055
Sven SCHULZE	-1	0.892734	0.943327
Sven SCHULZE	Kansallinen Kokoomus	0.892734	0.943327
Sven SCHULZE	Moderaterna	0.892734	0.943327
Sven SCHULZE	Österreichische Volkspartei	0.892734	0.943327
Sven SCHULZE	Christlich-Soziale Union in Bayern e.V.	0.889655	0.941606
Sven SCHULZE	Partido Popular	0.889655	0.941606
Sven SCHULZE	Partija 'VIENOTIBA'	0.889655	0.941606
Sven SCHULZE	Platforma Obywatelska	0.889655	0.941606
Sven SCHULZE	Christlich Demokratische Union Deutschlands	0.886598	0.939891
Sven SCHULZE	Democraten 66	0.883562	0.938182
Sven SCHULZE	Fine Gael Party	0.883562	0.938182
Sven SCHULZE	United Kingdom Independence Party	0.883562	0.938182
Sven SCHULZE	Arbetarepartiet- Socialdemokraterna	0.883162	0.937956
Younous OMARJEE	Parti socialiste	0.989831	0.994889
Younous OMARJEE	Die Grünen - Die Grüne Alternative	0.986532	0.993220
Younous OMARJEE	Movimento 5 Stelle	0.986532	0.993220
Younous OMARJEE	Christen Democratisch Appel	0.986486	0.993197
Younous OMARJEE	Sozialdemokratische Partei Deutschlands	0.986486	0.993197
Younous OMARJEE	Independent	0.983221	0.991540
Younous OMARJEE	Les Républicains	0.983221	0.991540
Younous OMARJEE	Partido Socialista Obrero Espanol	0.983221	0.991540
Younous OMARJEE	Labour Party	0.983165	0.991511
Younous OMARJEE	Bündnis 90/Die Grünen	0.983108	0.991482
Younous OMARJEE	Sinn Féin	0.983108	0.991482
Younous OMARJEE	Fine Gael Party	0.983051	0.991453
Younous OMARJEE	Partito Democratico	0.979866	0.989831
Younous OMARJEE	Europe Écologie	0.979798	0.989796
Younous OMARJEE	Front de Gauche	0.979798	0.989796
Younous OMARJEE	Partij van de Arbeid	0.979730	0.989761
Younous OMARJEE	Sozialdemokratische Partei Österreichs	0.979730	0.989761
Younous OMARJEE	DIE LINKE.	0.979592	0.989691
Younous OMARJEE	Conservative Party	0.976510	0.988115
Younous OMARJEE	Green Party	0.976431	0.988075
Eleonora EVI	Front national	0.623693	0.768240
Eleonora EVI	Lega Nord	0.618557	0.764331
Eleonora EVI	United Kingdom Independence Party	0.617747	0.763713
Eleonora EVI	Europe Écologie	0.616949	0.763103
Eleonora EVI	Front de Gauche	0.616949	0.763103
Eleonora EVI	PODEMOS	0.616949	0.763103
Eleonora EVI	Partit Nazzjonalista	0.615646	0.762105
Eleonora EVI	Green Party	0.613559	0.760504
Eleonora EVI	Movimento 5 Stelle	0.612795	0.759916
Eleonora EVI	Partito Democratico	0.612795	0.759916
Eleonora EVI	Independent	0.610738	0.758333
Eleonora EVI	Partido Socialista Obrero Espanol	0.610738	0.758333
Eleonora EVI	Forza Italia	0.610169	0.757895
Eleonora EVI	Partij van de Arbeid	0.610169	0.757895
Eleonora EVI	Socialdemokratiet	0.609589	0.757447
Eleonora EVI	Conservative Party	0.609428	0.757322
Eleonora EVI	Labour Party	0.609428	0.757322
Eleonora EVI	DIE LINKE.	0.607509	0.755839
Eleonora EVI	Moderaterna	0.607509	0.755839
Eleonora EVI	Die Grünen - Die Grüne Alternative	0.607383	0.755741
Udo BULLMANN	Česká strana sociálně demokratická	0.953571	0.976234
Udo BULLMANN	Nea Demokratia	0.946429	0.972477
Udo BULLMANN	Socialdemokratiet	0.934028	0.965889
Udo BULLMANN	Slovenska demokratska stranka	0.931655	0.964618
Udo BULLMANN	Kansallinen Kokoomus	0.930796	0.964158
Udo BULLMANN	Moderaterna	0.930796	0.964158
Udo BULLMANN	Freie Demokratische Partei	0.930556	0.964029
Udo BULLMANN	Partidul Naţional Liberal	0.927798	0.962547
Udo BULLMANN	Christlich-Soziale Union in Bayern e.V.	0.927586	0.962433
Udo BULLMANN	Mouvement Démocrate	0.927586	0.962433
Udo BULLMANN	Partido Popular	0.927586	0.962433
Udo BULLMANN	Partija 'VIENOTIBA'	0.927586	0.962433
Udo BULLMANN	Platforma Obywatelska	0.927586	0.962433
Udo BULLMANN	Citizens for European Development of Bulgaria	0.927336	0.962298
Udo BULLMANN	Prawo i Sprawiedliwość	0.925000	0.961039
Udo BULLMANN	Christlich Demokratische Union Deutschlands	0.924399	0.960714
Udo BULLMANN	-1	0.924138	0.960573
Udo BULLMANN	Lega Nord	0.924138	0.960573
Udo BULLMANN	Österreichische Volkspartei	0.924138	0.960573
Udo BULLMANN	Democraten 66	0.921233	0.959002
Marc JOULAUD	Slovenska demokratska stranka	0.977612	0.988679
Marc JOULAUD	Partidul Naţional Liberal	0.973783	0.986717
Marc JOULAUD	Nea Demokratia	0.949275	0.973978
Marc JOULAUD	Prawo i Sprawiedliwość	0.948718	0.973684
Marc JOULAUD	Česká strana sociálně demokratická	0.942446	0.970370
Marc JOULAUD	Freie Demokratische Partei	0.912892	0.954463
Marc JOULAUD	Citizens for European Development of Bulgaria	0.909722	0.952727
Marc JOULAUD	-1	0.906574	0.950998
Marc JOULAUD	Kansallinen Kokoomus	0.906574	0.950998
Marc JOULAUD	Moderaterna	0.906574	0.950998
Marc JOULAUD	Österreichische Volkspartei	0.906574	0.950998
Marc JOULAUD	Christlich-Soziale Union in Bayern e.V.	0.903448	0.949275
Marc JOULAUD	Partido Popular	0.903448	0.949275
Marc JOULAUD	Partija 'VIENOTIBA'	0.903448	0.949275
Marc JOULAUD	Platforma Obywatelska	0.903448	0.949275
Marc JOULAUD	Christlich Demokratische Union Deutschlands	0.900344	0.947559
Marc JOULAUD	Democraten 66	0.897260	0.945848
Marc JOULAUD	Fine Gael Party	0.897260	0.945848
Marc JOULAUD	United Kingdom Independence Party	0.897260	0.945848
Marc JOULAUD	Arbetarepartiet- Socialdemokraterna	0.896907	0.945652
Jean ARTHUIS	Česká strana sociálně demokratická	0.996403	0.998198
Jean ARTHUIS	Nea Demokratia	0.989209	0.994575
Jean ARTHUIS	Citizens for European Development of Bulgaria	0.961806	0.980531
Jean ARTHUIS	Slovenska demokratska stranka	0.960432	0.979817
Jean ARTHUIS	-1	0.958478	0.978799
Jean ARTHUIS	Kansallinen Kokoomus	0.958478	0.978799
Jean ARTHUIS	Österreichische Volkspartei	0.958478	0.978799
Jean ARTHUIS	Freie Demokratische Partei	0.958333	0.978723
Jean ARTHUIS	Partidul Naţional Liberal	0.956679	0.977860
Jean ARTHUIS	Christlich-Soziale Union in Bayern e.V.	0.955172	0.977072
Jean ARTHUIS	Partido Popular	0.955172	0.977072
Jean ARTHUIS	Partija 'VIENOTIBA'	0.955172	0.977072
Jean ARTHUIS	Platforma Obywatelska	0.955172	0.977072
Jean ARTHUIS	Christlich Demokratische Union Deutschlands	0.951890	0.975352
Jean ARTHUIS	Moderaterna	0.951724	0.975265
Jean ARTHUIS	Democraten 66	0.948630	0.973638
Jean ARTHUIS	Fine Gael Party	0.948630	0.973638
Jean ARTHUIS	Arbetarepartiet- Socialdemokraterna	0.948454	0.973545
Jean ARTHUIS	Mouvement Démocrate	0.948454	0.973545
Jean ARTHUIS	Socialdemokratiet	0.948276	0.973451
Santiago FISAS AYXELÀ	Česká strana sociálně demokratická	0.985663	0.992780
Santiago FISAS AYXELÀ	Nea Demokratia	0.978495	0.989130
Santiago FISAS AYXELÀ	Slovenska demokratska stranka	0.963899	0.981618
Santiago FISAS AYXELÀ	Partidul Naţional Liberal	0.960145	0.979667
Santiago FISAS AYXELÀ	Citizens for European Development of Bulgaria	0.958333	0.978723
Santiago FISAS AYXELÀ	-1	0.955017	0.976991
Santiago FISAS AYXELÀ	Kansallinen Kokoomus	0.955017	0.976991
Santiago FISAS AYXELÀ	Moderaterna	0.955017	0.976991
Santiago FISAS AYXELÀ	Österreichische Volkspartei	0.955017	0.976991
Santiago FISAS AYXELÀ	Freie Demokratische Partei	0.954861	0.976909
Santiago FISAS AYXELÀ	Christlich-Soziale Union in Bayern e.V.	0.951724	0.975265
Santiago FISAS AYXELÀ	Partido Popular	0.951724	0.975265
Santiago FISAS AYXELÀ	Partija 'VIENOTIBA'	0.951724	0.975265
Santiago FISAS AYXELÀ	Platforma Obywatelska	0.951724	0.975265
Santiago FISAS AYXELÀ	Prawo i Sprawiedliwość	0.950000	0.974359
Santiago FISAS AYXELÀ	Christlich Demokratische Union Deutschlands	0.948454	0.973545
Santiago FISAS AYXELÀ	Democraten 66	0.945205	0.971831
Santiago FISAS AYXELÀ	Fine Gael Party	0.945205	0.971831
Santiago FISAS AYXELÀ	United Kingdom Independence Party	0.945205	0.971831
Santiago FISAS AYXELÀ	Arbetarepartiet- Socialdemokraterna	0.945017	0.971731
Ivan JAKOVČIĆ	Nea Demokratia	0.920290	0.958491
Ivan JAKOVČIĆ	Partidul Naţional Liberal	0.915129	0.955684
Ivan JAKOVČIĆ	Česká strana sociálně demokratická	0.913669	0.954887
Ivan JAKOVČIĆ	Slovenska demokratska stranka	0.905109	0.950192
Ivan JAKOVČIĆ	Prawo i Sprawiedliwość	0.898551	0.946565
Ivan JAKOVČIĆ	Freie Demokratische Partei	0.885017	0.939002
Ivan JAKOVČIĆ	Citizens for European Development of Bulgaria	0.881944	0.937269
Ivan JAKOVČIĆ	Socialdemokratiet	0.881944	0.937269
Ivan JAKOVČIĆ	-1	0.878893	0.935543
Ivan JAKOVČIĆ	Kansallinen Kokoomus	0.878893	0.935543
Ivan JAKOVČIĆ	Österreichische Volkspartei	0.878893	0.935543
Ivan JAKOVČIĆ	Arbetarepartiet- Socialdemokraterna	0.875862	0.933824
Ivan JAKOVČIĆ	Christlich-Soziale Union in Bayern e.V.	0.875862	0.933824
Ivan JAKOVČIĆ	Mouvement Démocrate	0.875862	0.933824
Ivan JAKOVČIĆ	Partido Popular	0.875862	0.933824
Ivan JAKOVČIĆ	Partija 'VIENOTIBA'	0.875862	0.933824
Ivan JAKOVČIĆ	Platforma Obywatelska	0.875862	0.933824
Ivan JAKOVČIĆ	Christlich Demokratische Union Deutschlands	0.872852	0.932110
Ivan JAKOVČIĆ	Izquierda Unida	0.872852	0.932110
Ivan JAKOVČIĆ	Moderaterna	0.872414	0.931860
Alojz PETERLE	Slovenska demokratska stranka	0.981343	0.990584
Alojz PETERLE	Partidul Naţional Liberal	0.977528	0.988636
Alojz PETERLE	Nea Demokratia	0.945848	0.972171
Alojz PETERLE	Prawo i Sprawiedliwość	0.945255	0.971857
Alojz PETERLE	Česká strana sociálně demokratická	0.939068	0.968577
Alojz PETERLE	Freie Demokratische Partei	0.916376	0.956364
Alojz PETERLE	Citizens for European Development of Bulgaria	0.913194	0.954628
Alojz PETERLE	-1	0.910035	0.952899
Alojz PETERLE	Kansallinen Kokoomus	0.910035	0.952899
Alojz PETERLE	Moderaterna	0.910035	0.952899
Alojz PETERLE	Österreichische Volkspartei	0.910035	0.952899
Alojz PETERLE	Christlich-Soziale Union in Bayern e.V.	0.906897	0.951175
Alojz PETERLE	Partido Popular	0.906897	0.951175
Alojz PETERLE	Partija 'VIENOTIBA'	0.906897	0.951175
Alojz PETERLE	Platforma Obywatelska	0.906897	0.951175
Alojz PETERLE	Christlich Demokratische Union Deutschlands	0.903780	0.949458
Alojz PETERLE	Democraten 66	0.900685	0.947748
Alojz PETERLE	Fine Gael Party	0.900685	0.947748
Alojz PETERLE	United Kingdom Independence Party	0.900685	0.947748
Alojz PETERLE	Arbetarepartiet- Socialdemokraterna	0.900344	0.947559
David McALLISTER	Christlich Demokratische Union Deutschlands	0.955326	0.977153
David McALLISTER	United Kingdom Independence Party	0.952055	0.975439
David McALLISTER	Citizens for European Development of Bulgaria	0.951724	0.975265
David McALLISTER	Nea Demokratia	0.950704	0.974729
David McALLISTER	Slovenska demokratska stranka	0.950000	0.974359
David McALLISTER	Forza Italia	0.948805	0.973730
David McALLISTER	-1	0.948454	0.973545
David McALLISTER	Kansallinen Kokoomus	0.948454	0.973545
David McALLISTER	Lega Nord	0.948454	0.973545
David McALLISTER	Moderaterna	0.948454	0.973545
David McALLISTER	Österreichische Volkspartei	0.948454	0.973545
David McALLISTER	Freie Demokratische Partei	0.948276	0.973451
David McALLISTER	Partidul Naţional Liberal	0.946237	0.972376
David McALLISTER	Christlich-Soziale Union in Bayern e.V.	0.945205	0.971831
David McALLISTER	Partido Popular	0.945205	0.971831
David McALLISTER	Partija 'VIENOTIBA'	0.945205	0.971831
David McALLISTER	Platforma Obywatelska	0.945205	0.971831
David McALLISTER	Christen Democratisch Appel	0.942373	0.970332
David McALLISTER	Partij van de Arbeid	0.942177	0.970228
David McALLISTER	Partit Nazzjonalista	0.942177	0.970228
Tonino PICULA	Česká strana sociálně demokratická	0.985663	0.992780
Tonino PICULA	Nea Demokratia	0.978495	0.989130
Tonino PICULA	Slovenska demokratska stranka	0.971014	0.985294
Tonino PICULA	Partidul Naţional Liberal	0.960145	0.979667
Tonino PICULA	Citizens for European Development of Bulgaria	0.958333	0.978723
Tonino PICULA	-1	0.955017	0.976991
Tonino PICULA	Kansallinen Kokoomus	0.955017	0.976991
Tonino PICULA	Moderaterna	0.955017	0.976991
Tonino PICULA	Österreichische Volkspartei	0.955017	0.976991
Tonino PICULA	Freie Demokratische Partei	0.954861	0.976909
Tonino PICULA	Christlich-Soziale Union in Bayern e.V.	0.951724	0.975265
Tonino PICULA	Partido Popular	0.951724	0.975265
Tonino PICULA	Partija 'VIENOTIBA'	0.951724	0.975265
Tonino PICULA	Platforma Obywatelska	0.951724	0.975265
Tonino PICULA	Prawo i Sprawiedliwość	0.950000	0.974359
Tonino PICULA	Christlich Demokratische Union Deutschlands	0.948454	0.973545
Tonino PICULA	Democraten 66	0.945205	0.971831
Tonino PICULA	Fine Gael Party	0.945205	0.971831
Tonino PICULA	United Kingdom Independence Party	0.945205	0.971831
Tonino PICULA	Arbetarepartiet- Socialdemokraterna	0.945017	0.971731
Juan Fernando LÓPEZ AGUILAR	Česká strana sociálně demokratická	0.971631	0.985612
Juan Fernando LÓPEZ AGUILAR	Nea Demokratia	0.971530	0.985560
Juan Fernando LÓPEZ AGUILAR	Citizens for European Development of Bulgaria	0.965278	0.982332
Juan Fernando LÓPEZ AGUILAR	Socialdemokratiet	0.965278	0.982332
Juan Fernando LÓPEZ AGUILAR	-1	0.961938	0.980600
Juan Fernando LÓPEZ AGUILAR	Kansallinen Kokoomus	0.961938	0.980600
Juan Fernando LÓPEZ AGUILAR	Österreichische Volkspartei	0.961938	0.980600
Juan Fernando LÓPEZ AGUILAR	Freie Demokratische Partei	0.961806	0.980531
Juan Fernando LÓPEZ AGUILAR	Christlich-Soziale Union in Bayern e.V.	0.958621	0.978873
Juan Fernando LÓPEZ AGUILAR	Mouvement Démocrate	0.958621	0.978873
Juan Fernando LÓPEZ AGUILAR	Partido Popular	0.958621	0.978873
Juan Fernando LÓPEZ AGUILAR	Partija 'VIENOTIBA'	0.958621	0.978873
Juan Fernando LÓPEZ AGUILAR	Platforma Obywatelska	0.958621	0.978873
Juan Fernando LÓPEZ AGUILAR	Christlich Demokratische Union Deutschlands	0.955326	0.977153
Juan Fernando LÓPEZ AGUILAR	Izquierda Unida	0.955326	0.977153
Juan Fernando LÓPEZ AGUILAR	Moderaterna	0.955172	0.977072
Juan Fernando LÓPEZ AGUILAR	Democraten 66	0.952055	0.975439
Juan Fernando LÓPEZ AGUILAR	Arbetarepartiet- Socialdemokraterna	0.951890	0.975352
Juan Fernando LÓPEZ AGUILAR	Partit Nazzjonalista	0.948805	0.973730
Juan Fernando LÓPEZ AGUILAR	Sozialdemokratische Partei Österreichs	0.948805	0.973730
Renate WEBER	Nea Demokratia	0.939068	0.968577
Renate WEBER	Česká strana sociálně demokratická	0.925532	0.961326
Renate WEBER	Freie Demokratische Partei	0.923345	0.960145
Renate WEBER	Citizens for European Development of Bulgaria	0.920139	0.958409
Renate WEBER	Socialdemokratiet	0.920139	0.958409
Renate WEBER	Slovenska demokratska stranka	0.917266	0.956848
Renate WEBER	-1	0.916955	0.956679
Renate WEBER	Kansallinen Kokoomus	0.916955	0.956679
Renate WEBER	Österreichische Volkspartei	0.916955	0.956679
Renate WEBER	Arbetarepartiet- Socialdemokraterna	0.913793	0.954955
Renate WEBER	Christlich-Soziale Union in Bayern e.V.	0.913793	0.954955
Renate WEBER	Mouvement Démocrate	0.913793	0.954955
Renate WEBER	Partido Popular	0.913793	0.954955
Renate WEBER	Partija 'VIENOTIBA'	0.913793	0.954955
Renate WEBER	Platforma Obywatelska	0.913793	0.954955
Renate WEBER	Partidul Naţional Liberal	0.913357	0.954717
Renate WEBER	Prawo i Sprawiedliwość	0.910714	0.953271
Renate WEBER	Christlich Demokratische Union Deutschlands	0.910653	0.953237
Renate WEBER	Izquierda Unida	0.910653	0.953237
Renate WEBER	Moderaterna	0.910345	0.953069
Deirdre CLUNE	Česká strana sociálně demokratická	0.989209	0.994575
Deirdre CLUNE	Nea Demokratia	0.982014	0.990926
Deirdre CLUNE	Citizens for European Development of Bulgaria	0.954861	0.976909
Deirdre CLUNE	Slovenska demokratska stranka	0.953237	0.976059
Deirdre CLUNE	-1	0.951557	0.975177
Deirdre CLUNE	Kansallinen Kokoomus	0.951557	0.975177
Deirdre CLUNE	Österreichische Volkspartei	0.951557	0.975177
Deirdre CLUNE	Freie Demokratische Partei	0.951389	0.975089
Deirdre CLUNE	Partidul Naţional Liberal	0.949458	0.974074
Deirdre CLUNE	Christlich-Soziale Union in Bayern e.V.	0.948276	0.973451
Deirdre CLUNE	Partido Popular	0.948276	0.973451
Deirdre CLUNE	Partija 'VIENOTIBA'	0.948276	0.973451
Deirdre CLUNE	Platforma Obywatelska	0.948276	0.973451
Deirdre CLUNE	Christlich Demokratische Union Deutschlands	0.945017	0.971731
Deirdre CLUNE	Moderaterna	0.944828	0.971631
Deirdre CLUNE	Democraten 66	0.941781	0.970018
Deirdre CLUNE	Fine Gael Party	0.941781	0.970018
Deirdre CLUNE	Arbetarepartiet- Socialdemokraterna	0.941581	0.969912
Deirdre CLUNE	Mouvement Démocrate	0.941581	0.969912
Deirdre CLUNE	Socialdemokratiet	0.941379	0.969805
Janusz WOJCIECHOWSKI	Prawo i Sprawiedliwość	0.655556	0.791946
Janusz WOJCIECHOWSKI	Partidul Naţional Liberal	0.630996	0.773756
Janusz WOJCIECHOWSKI	Slovenska demokratska stranka	0.630037	0.773034
Janusz WOJCIECHOWSKI	Nea Demokratia	0.623656	0.768212
Janusz WOJCIECHOWSKI	Česká strana sociálně demokratická	0.619217	0.764835
Janusz WOJCIECHOWSKI	Freie Demokratische Partei	0.616725	0.762931
Janusz WOJCIECHOWSKI	Kansallinen Kokoomus	0.612457	0.759657
Janusz WOJCIECHOWSKI	Moderaterna	0.612457	0.759657
Janusz WOJCIECHOWSKI	Arbetarepartiet- Socialdemokraterna	0.610345	0.758030
Janusz WOJCIECHOWSKI	Christlich-Soziale Union in Bayern e.V.	0.610345	0.758030
Janusz WOJCIECHOWSKI	Partido Popular	0.610345	0.758030
Janusz WOJCIECHOWSKI	Partija 'VIENOTIBA'	0.610345	0.758030
Janusz WOJCIECHOWSKI	Platforma Obywatelska	0.610345	0.758030
Janusz WOJCIECHOWSKI	Citizens for European Development of Bulgaria	0.608997	0.756989
Janusz WOJCIECHOWSKI	Christlich Demokratische Union Deutschlands	0.608247	0.756410
Janusz WOJCIECHOWSKI	-1	0.606897	0.755365
