name	eu	fj_avg	bc_avg
Marco VALLI	ALDE/ADLE	0.617450	0.763485
Marco VALLI	EFDD	0.617450	0.763485
Marco VALLI	Greens/EFA	0.617450	0.763485
Marco VALLI	NI	0.617450	0.763485
Marco VALLI	S&D	0.617450	0.763485
Marco VALLI	EPP	0.615385	0.761905
Marco VALLI	GUE-NGL	0.615385	0.761905
Marco VALLI	ECR	0.612040	0.759336
Tiziana BEGHIN	ALDE/ADLE	0.946309	0.972414
Tiziana BEGHIN	EFDD	0.946309	0.972414
Tiziana BEGHIN	Greens/EFA	0.946309	0.972414
Tiziana BEGHIN	NI	0.946309	0.972414
Tiziana BEGHIN	S&D	0.946309	0.972414
Tiziana BEGHIN	EPP	0.943144	0.970740
Tiziana BEGHIN	GUE-NGL	0.943144	0.970740
Tiziana BEGHIN	ECR	0.939799	0.968966
Bernard MONOT	ECR	0.647651	0.786151
Bernard MONOT	EFDD	0.647651	0.786151
Bernard MONOT	NI	0.647651	0.786151
Bernard MONOT	EPP	0.645485	0.784553
Bernard MONOT	GUE-NGL	0.645485	0.784553
Bernard MONOT	ALDE/ADLE	0.642140	0.782077
Bernard MONOT	Greens/EFA	0.642140	0.782077
Bernard MONOT	S&D	0.642140	0.782077
Seb DANCE	ALDE/ADLE	0.919463	0.958042
Seb DANCE	ECR	0.919463	0.958042
Seb DANCE	EFDD	0.919463	0.958042
Seb DANCE	Greens/EFA	0.919463	0.958042
Seb DANCE	NI	0.919463	0.958042
Seb DANCE	S&D	0.919463	0.958042
Seb DANCE	EPP	0.916388	0.956370
Seb DANCE	GUE-NGL	0.916388	0.956370
Gerolf ANNEMANS	EFDD	0.805369	0.892193
Gerolf ANNEMANS	NI	0.805369	0.892193
Gerolf ANNEMANS	EPP	0.802676	0.890538
Gerolf ANNEMANS	GUE-NGL	0.802676	0.890538
Gerolf ANNEMANS	ALDE/ADLE	0.799331	0.888476
Gerolf ANNEMANS	ECR	0.799331	0.888476
Gerolf ANNEMANS	Greens/EFA	0.799331	0.888476
Gerolf ANNEMANS	S&D	0.799331	0.888476
Jude KIRTON-DARLING	ALDE/ADLE	0.949664	0.974182
Jude KIRTON-DARLING	ECR	0.949664	0.974182
Jude KIRTON-DARLING	EFDD	0.949664	0.974182
Jude KIRTON-DARLING	Greens/EFA	0.949664	0.974182
Jude KIRTON-DARLING	NI	0.949664	0.974182
Jude KIRTON-DARLING	S&D	0.949664	0.974182
Jude KIRTON-DARLING	EPP	0.946488	0.972509
Jude KIRTON-DARLING	GUE-NGL	0.946488	0.972509
Andrzej GRZYB	ALDE/ADLE	0.953020	0.975945
Andrzej GRZYB	ECR	0.953020	0.975945
Andrzej GRZYB	EFDD	0.953020	0.975945
Andrzej GRZYB	Greens/EFA	0.953020	0.975945
Andrzej GRZYB	NI	0.953020	0.975945
Andrzej GRZYB	S&D	0.953020	0.975945
Andrzej GRZYB	EPP	0.949833	0.974271
Andrzej GRZYB	GUE-NGL	0.949833	0.974271
Agnieszka KOZŁOWSKA-RAJEWICZ	ALDE/ADLE	0.885906	0.939502
Agnieszka KOZŁOWSKA-RAJEWICZ	ECR	0.885906	0.939502
Agnieszka KOZŁOWSKA-RAJEWICZ	EFDD	0.885906	0.939502
Agnieszka KOZŁOWSKA-RAJEWICZ	Greens/EFA	0.885906	0.939502
Agnieszka KOZŁOWSKA-RAJEWICZ	NI	0.885906	0.939502
Agnieszka KOZŁOWSKA-RAJEWICZ	S&D	0.885906	0.939502
Agnieszka KOZŁOWSKA-RAJEWICZ	EPP	0.882943	0.937833
Agnieszka KOZŁOWSKA-RAJEWICZ	GUE-NGL	0.882943	0.937833
Danuta JAZŁOWIECKA	ALDE/ADLE	0.875839	0.933810
Danuta JAZŁOWIECKA	ECR	0.875839	0.933810
Danuta JAZŁOWIECKA	EFDD	0.875839	0.933810
Danuta JAZŁOWIECKA	Greens/EFA	0.875839	0.933810
Danuta JAZŁOWIECKA	NI	0.875839	0.933810
Danuta JAZŁOWIECKA	S&D	0.875839	0.933810
Danuta JAZŁOWIECKA	EPP	0.872910	0.932143
Danuta JAZŁOWIECKA	GUE-NGL	0.872910	0.932143
Michał BONI	ALDE/ADLE	0.973154	0.986395
Michał BONI	ECR	0.973154	0.986395
Michał BONI	Greens/EFA	0.973154	0.986395
Michał BONI	S&D	0.973154	0.986395
Michał BONI	EPP	0.969900	0.984720
Michał BONI	GUE-NGL	0.969900	0.984720
Michał BONI	EFDD	0.966555	0.982993
Michał BONI	NI	0.966555	0.982993
Elena VALENCIANO	ALDE/ADLE	0.969799	0.984668
Elena VALENCIANO	ECR	0.969799	0.984668
Elena VALENCIANO	EFDD	0.969799	0.984668
Elena VALENCIANO	Greens/EFA	0.969799	0.984668
Elena VALENCIANO	NI	0.969799	0.984668
Elena VALENCIANO	S&D	0.969799	0.984668
Elena VALENCIANO	EPP	0.966555	0.982993
Elena VALENCIANO	GUE-NGL	0.966555	0.982993
Jan OLBRYCHT	ALDE/ADLE	0.882550	0.937611
Jan OLBRYCHT	ECR	0.882550	0.937611
Jan OLBRYCHT	EFDD	0.882550	0.937611
Jan OLBRYCHT	Greens/EFA	0.882550	0.937611
Jan OLBRYCHT	NI	0.882550	0.937611
Jan OLBRYCHT	S&D	0.882550	0.937611
Jan OLBRYCHT	EPP	0.879599	0.935943
Jan OLBRYCHT	GUE-NGL	0.879599	0.935943
Nathalie GRIESBECK	ALDE/ADLE	0.966443	0.982935
Nathalie GRIESBECK	ECR	0.966443	0.982935
Nathalie GRIESBECK	Greens/EFA	0.966443	0.982935
Nathalie GRIESBECK	S&D	0.966443	0.982935
Nathalie GRIESBECK	EPP	0.963211	0.981261
Nathalie GRIESBECK	GUE-NGL	0.963211	0.981261
Nathalie GRIESBECK	EFDD	0.959866	0.979522
Nathalie GRIESBECK	NI	0.959866	0.979522
Michael THEURER	ALDE/ADLE	0.936242	0.967071
Michael THEURER	ECR	0.936242	0.967071
Michael THEURER	Greens/EFA	0.936242	0.967071
Michael THEURER	S&D	0.936242	0.967071
Michael THEURER	EPP	0.933110	0.965398
Michael THEURER	GUE-NGL	0.933110	0.965398
Michael THEURER	EFDD	0.929766	0.963605
Michael THEURER	NI	0.929766	0.963605
Fredrick FEDERLEY	ALDE/ADLE	0.963087	0.981197
Fredrick FEDERLEY	ECR	0.963087	0.981197
Fredrick FEDERLEY	Greens/EFA	0.963087	0.981197
Fredrick FEDERLEY	S&D	0.963087	0.981197
Fredrick FEDERLEY	EPP	0.959866	0.979522
Fredrick FEDERLEY	GUE-NGL	0.959866	0.979522
Fredrick FEDERLEY	EFDD	0.956522	0.977778
Fredrick FEDERLEY	NI	0.956522	0.977778
Fernando MAURA BARANDIARÁN	ALDE/ADLE	0.926174	0.961672
Fernando MAURA BARANDIARÁN	ECR	0.926174	0.961672
Fernando MAURA BARANDIARÁN	Greens/EFA	0.926174	0.961672
Fernando MAURA BARANDIARÁN	S&D	0.926174	0.961672
Fernando MAURA BARANDIARÁN	EPP	0.923077	0.960000
Fernando MAURA BARANDIARÁN	GUE-NGL	0.923077	0.960000
Fernando MAURA BARANDIARÁN	EFDD	0.919732	0.958188
Fernando MAURA BARANDIARÁN	NI	0.919732	0.958188
Morten Helveg PETERSEN	ALDE/ADLE	0.953020	0.975945
Morten Helveg PETERSEN	ECR	0.953020	0.975945
Morten Helveg PETERSEN	Greens/EFA	0.953020	0.975945
Morten Helveg PETERSEN	S&D	0.953020	0.975945
Morten Helveg PETERSEN	EPP	0.949833	0.974271
Morten Helveg PETERSEN	GUE-NGL	0.949833	0.974271
Morten Helveg PETERSEN	EFDD	0.946488	0.972509
Morten Helveg PETERSEN	NI	0.946488	0.972509
Marietje SCHAAKE	ALDE/ADLE	0.969799	0.984668
Marietje SCHAAKE	ECR	0.969799	0.984668
Marietje SCHAAKE	Greens/EFA	0.969799	0.984668
Marietje SCHAAKE	S&D	0.969799	0.984668
Marietje SCHAAKE	EPP	0.966555	0.982993
Marietje SCHAAKE	GUE-NGL	0.966555	0.982993
Marietje SCHAAKE	EFDD	0.963211	0.981261
Marietje SCHAAKE	NI	0.963211	0.981261
Juan Carlos GIRAUTA VIDAL	ALDE/ADLE	0.929530	0.963478
Juan Carlos GIRAUTA VIDAL	ECR	0.929530	0.963478
Juan Carlos GIRAUTA VIDAL	Greens/EFA	0.929530	0.963478
Juan Carlos GIRAUTA VIDAL	S&D	0.929530	0.963478
Juan Carlos GIRAUTA VIDAL	EPP	0.926421	0.961806
Juan Carlos GIRAUTA VIDAL	GUE-NGL	0.926421	0.961806
Juan Carlos GIRAUTA VIDAL	EFDD	0.923077	0.960000
Juan Carlos GIRAUTA VIDAL	NI	0.923077	0.960000
Cecilia WIKSTRÖM	ALDE/ADLE	0.949664	0.974182
Cecilia WIKSTRÖM	ECR	0.949664	0.974182
Cecilia WIKSTRÖM	Greens/EFA	0.949664	0.974182
Cecilia WIKSTRÖM	S&D	0.949664	0.974182
Cecilia WIKSTRÖM	EPP	0.946488	0.972509
Cecilia WIKSTRÖM	GUE-NGL	0.946488	0.972509
Cecilia WIKSTRÖM	EFDD	0.943144	0.970740
Cecilia WIKSTRÖM	NI	0.943144	0.970740
Alexander Graf LAMBSDORFF	ALDE/ADLE	0.949664	0.974182
Alexander Graf LAMBSDORFF	ECR	0.949664	0.974182
Alexander Graf LAMBSDORFF	Greens/EFA	0.949664	0.974182
Alexander Graf LAMBSDORFF	S&D	0.949664	0.974182
Alexander Graf LAMBSDORFF	EPP	0.946488	0.972509
Alexander Graf LAMBSDORFF	GUE-NGL	0.946488	0.972509
Alexander Graf LAMBSDORFF	EFDD	0.943144	0.970740
Alexander Graf LAMBSDORFF	NI	0.943144	0.970740
Charles TANNOCK	ALDE/ADLE	0.953020	0.975945
Charles TANNOCK	ECR	0.953020	0.975945
Charles TANNOCK	EFDD	0.953020	0.975945
Charles TANNOCK	Greens/EFA	0.953020	0.975945
Charles TANNOCK	NI	0.953020	0.975945
Charles TANNOCK	S&D	0.953020	0.975945
Charles TANNOCK	EPP	0.949833	0.974271
Charles TANNOCK	GUE-NGL	0.949833	0.974271
Anneli JÄÄTTEENMÄKI	ALDE/ADLE	0.919463	0.958042
Anneli JÄÄTTEENMÄKI	ECR	0.919463	0.958042
Anneli JÄÄTTEENMÄKI	Greens/EFA	0.919463	0.958042
Anneli JÄÄTTEENMÄKI	S&D	0.919463	0.958042
Anneli JÄÄTTEENMÄKI	EPP	0.916388	0.956370
Anneli JÄÄTTEENMÄKI	GUE-NGL	0.916388	0.956370
Anneli JÄÄTTEENMÄKI	EFDD	0.913043	0.954545
Anneli JÄÄTTEENMÄKI	NI	0.913043	0.954545
Jo LEINEN	ALDE/ADLE	0.969799	0.984668
Jo LEINEN	ECR	0.969799	0.984668
Jo LEINEN	Greens/EFA	0.969799	0.984668
Jo LEINEN	S&D	0.969799	0.984668
Jo LEINEN	EPP	0.966555	0.982993
Jo LEINEN	GUE-NGL	0.966555	0.982993
Jo LEINEN	EFDD	0.963211	0.981261
Jo LEINEN	NI	0.963211	0.981261
Ilhan KYUCHYUK	ALDE/ADLE	0.899329	0.946996
Ilhan KYUCHYUK	ECR	0.899329	0.946996
Ilhan KYUCHYUK	Greens/EFA	0.899329	0.946996
Ilhan KYUCHYUK	S&D	0.899329	0.946996
Ilhan KYUCHYUK	EPP	0.896321	0.945326
Ilhan KYUCHYUK	GUE-NGL	0.896321	0.945326
Ilhan KYUCHYUK	EFDD	0.892977	0.943463
Ilhan KYUCHYUK	NI	0.892977	0.943463
Sajjad KARIM	ALDE/ADLE	0.983221	0.991540
Sajjad KARIM	ECR	0.983221	0.991540
Sajjad KARIM	Greens/EFA	0.983221	0.991540
Sajjad KARIM	S&D	0.983221	0.991540
Sajjad KARIM	EPP	0.979933	0.989865
Sajjad KARIM	GUE-NGL	0.979933	0.989865
Sajjad KARIM	EFDD	0.976589	0.988156
Sajjad KARIM	NI	0.976589	0.988156
Marian HARKIN	ALDE/ADLE	0.956376	0.977702
Marian HARKIN	ECR	0.956376	0.977702
Marian HARKIN	Greens/EFA	0.956376	0.977702
Marian HARKIN	S&D	0.956376	0.977702
Marian HARKIN	EPP	0.953177	0.976027
Marian HARKIN	GUE-NGL	0.953177	0.976027
Marian HARKIN	EFDD	0.949833	0.974271
Marian HARKIN	NI	0.949833	0.974271
Josef WEIDENHOLZER	ALDE/ADLE	0.979866	0.989831
Josef WEIDENHOLZER	ECR	0.979866	0.989831
Josef WEIDENHOLZER	EFDD	0.979866	0.989831
Josef WEIDENHOLZER	Greens/EFA	0.979866	0.989831
Josef WEIDENHOLZER	NI	0.979866	0.989831
Josef WEIDENHOLZER	S&D	0.979866	0.989831
Josef WEIDENHOLZER	EPP	0.976589	0.988156
Josef WEIDENHOLZER	GUE-NGL	0.976589	0.988156
Catherine BEARDER	ALDE/ADLE	0.986577	0.993243
Catherine BEARDER	ECR	0.986577	0.993243
Catherine BEARDER	Greens/EFA	0.986577	0.993243
Catherine BEARDER	S&D	0.986577	0.993243
Catherine BEARDER	EPP	0.983278	0.991568
Catherine BEARDER	GUE-NGL	0.983278	0.991568
Catherine BEARDER	EFDD	0.979933	0.989865
Catherine BEARDER	NI	0.979933	0.989865
Eugen FREUND	ALDE/ADLE	0.969799	0.984668
Eugen FREUND	ECR	0.969799	0.984668
Eugen FREUND	Greens/EFA	0.969799	0.984668
Eugen FREUND	S&D	0.969799	0.984668
Eugen FREUND	EPP	0.966555	0.982993
Eugen FREUND	GUE-NGL	0.966555	0.982993
Eugen FREUND	EFDD	0.963211	0.981261
Eugen FREUND	NI	0.963211	0.981261
Ana GOMES	ALDE/ADLE	0.973154	0.986395
Ana GOMES	ECR	0.973154	0.986395
Ana GOMES	Greens/EFA	0.973154	0.986395
Ana GOMES	S&D	0.973154	0.986395
Ana GOMES	EPP	0.969900	0.984720
Ana GOMES	GUE-NGL	0.969900	0.984720
Ana GOMES	EFDD	0.966555	0.982993
Ana GOMES	NI	0.966555	0.982993
Marielle de SARNEZ	ALDE/ADLE	0.932886	0.965278
Marielle de SARNEZ	ECR	0.932886	0.965278
Marielle de SARNEZ	Greens/EFA	0.932886	0.965278
Marielle de SARNEZ	S&D	0.932886	0.965278
Marielle de SARNEZ	EPP	0.929766	0.963605
Marielle de SARNEZ	GUE-NGL	0.929766	0.963605
Marielle de SARNEZ	EFDD	0.926421	0.961806
Marielle de SARNEZ	NI	0.926421	0.961806
Gianni PITTELLA	ALDE/ADLE	0.969799	0.984668
Gianni PITTELLA	EFDD	0.969799	0.984668
Gianni PITTELLA	Greens/EFA	0.969799	0.984668
Gianni PITTELLA	NI	0.969799	0.984668
Gianni PITTELLA	S&D	0.969799	0.984668
Gianni PITTELLA	EPP	0.966555	0.982993
Gianni PITTELLA	GUE-NGL	0.966555	0.982993
Gianni PITTELLA	ECR	0.963211	0.981261
Manfred WEBER	ALDE/ADLE	0.966443	0.982935
Manfred WEBER	ECR	0.966443	0.982935
Manfred WEBER	Greens/EFA	0.966443	0.982935
Manfred WEBER	S&D	0.966443	0.982935
Manfred WEBER	EPP	0.963211	0.981261
Manfred WEBER	GUE-NGL	0.963211	0.981261
Manfred WEBER	EFDD	0.959866	0.979522
Manfred WEBER	NI	0.959866	0.979522
Jan Philipp ALBRECHT	ALDE/ADLE	0.966443	0.982935
Jan Philipp ALBRECHT	ECR	0.966443	0.982935
Jan Philipp ALBRECHT	Greens/EFA	0.966443	0.982935
Jan Philipp ALBRECHT	S&D	0.966443	0.982935
Jan Philipp ALBRECHT	EPP	0.963211	0.981261
Jan Philipp ALBRECHT	GUE-NGL	0.963211	0.981261
Jan Philipp ALBRECHT	EFDD	0.959866	0.979522
Jan Philipp ALBRECHT	NI	0.959866	0.979522
Frédérique RIES	ALDE/ADLE	0.906040	0.950704
Frédérique RIES	ECR	0.906040	0.950704
Frédérique RIES	Greens/EFA	0.906040	0.950704
Frédérique RIES	S&D	0.906040	0.950704
Frédérique RIES	EPP	0.903010	0.949033
Frédérique RIES	GUE-NGL	0.903010	0.949033
Frédérique RIES	EFDD	0.899666	0.947183
Frédérique RIES	NI	0.899666	0.947183
Gerben-Jan GERBRANDY	ALDE/ADLE	0.973154	0.986395
Gerben-Jan GERBRANDY	ECR	0.973154	0.986395
Gerben-Jan GERBRANDY	Greens/EFA	0.973154	0.986395
Gerben-Jan GERBRANDY	S&D	0.973154	0.986395
Gerben-Jan GERBRANDY	EPP	0.969900	0.984720
Gerben-Jan GERBRANDY	GUE-NGL	0.969900	0.984720
Gerben-Jan GERBRANDY	EFDD	0.966555	0.982993
Gerben-Jan GERBRANDY	NI	0.966555	0.982993
Axel VOSS	ALDE/ADLE	0.922819	0.959860
Axel VOSS	ECR	0.922819	0.959860
Axel VOSS	Greens/EFA	0.922819	0.959860
Axel VOSS	S&D	0.922819	0.959860
Axel VOSS	EPP	0.919732	0.958188
Axel VOSS	GUE-NGL	0.919732	0.958188
Axel VOSS	EFDD	0.916388	0.956370
Axel VOSS	NI	0.916388	0.956370
Ingeborg GRÄSSLE	ALDE/ADLE	0.919463	0.958042
Ingeborg GRÄSSLE	ECR	0.919463	0.958042
Ingeborg GRÄSSLE	Greens/EFA	0.919463	0.958042
Ingeborg GRÄSSLE	S&D	0.919463	0.958042
Ingeborg GRÄSSLE	EPP	0.916388	0.956370
Ingeborg GRÄSSLE	GUE-NGL	0.916388	0.956370
Ingeborg GRÄSSLE	EFDD	0.913043	0.954545
Ingeborg GRÄSSLE	NI	0.913043	0.954545
Andreas SCHWAB	ALDE/ADLE	0.959732	0.979452
Andreas SCHWAB	ECR	0.959732	0.979452
Andreas SCHWAB	Greens/EFA	0.959732	0.979452
Andreas SCHWAB	S&D	0.959732	0.979452
Andreas SCHWAB	EPP	0.956522	0.977778
Andreas SCHWAB	GUE-NGL	0.956522	0.977778
Andreas SCHWAB	EFDD	0.953177	0.976027
Andreas SCHWAB	NI	0.953177	0.976027
Gérard DEPREZ	ALDE/ADLE	0.926174	0.961672
Gérard DEPREZ	ECR	0.926174	0.961672
Gérard DEPREZ	Greens/EFA	0.926174	0.961672
Gérard DEPREZ	S&D	0.926174	0.961672
Gérard DEPREZ	EPP	0.923077	0.960000
Gérard DEPREZ	GUE-NGL	0.923077	0.960000
Gérard DEPREZ	EFDD	0.919732	0.958188
Gérard DEPREZ	NI	0.919732	0.958188
Elissavet VOZEMBERG	ALDE/ADLE	0.922819	0.959860
Elissavet VOZEMBERG	ECR	0.922819	0.959860
Elissavet VOZEMBERG	Greens/EFA	0.922819	0.959860
Elissavet VOZEMBERG	S&D	0.922819	0.959860
Elissavet VOZEMBERG	EPP	0.919732	0.958188
Elissavet VOZEMBERG	GUE-NGL	0.919732	0.958188
Elissavet VOZEMBERG	EFDD	0.916388	0.956370
Elissavet VOZEMBERG	NI	0.916388	0.956370
Michel REIMON	ALDE/ADLE	0.989933	0.994941
Michel REIMON	ECR	0.989933	0.994941
Michel REIMON	Greens/EFA	0.989933	0.994941
Michel REIMON	S&D	0.989933	0.994941
Michel REIMON	EPP	0.986622	0.993266
Michel REIMON	GUE-NGL	0.986622	0.993266
Michel REIMON	EFDD	0.983278	0.991568
Michel REIMON	NI	0.983278	0.991568
Paul RÜBIG	ALDE/ADLE	0.966443	0.982935
Paul RÜBIG	ECR	0.966443	0.982935
Paul RÜBIG	Greens/EFA	0.966443	0.982935
Paul RÜBIG	S&D	0.966443	0.982935
Paul RÜBIG	EPP	0.963211	0.981261
Paul RÜBIG	GUE-NGL	0.963211	0.981261
Paul RÜBIG	EFDD	0.959866	0.979522
Paul RÜBIG	NI	0.959866	0.979522
Robert ROCHEFORT	ALDE/ADLE	0.963087	0.981197
Robert ROCHEFORT	ECR	0.963087	0.981197
Robert ROCHEFORT	Greens/EFA	0.963087	0.981197
Robert ROCHEFORT	S&D	0.963087	0.981197
Robert ROCHEFORT	EPP	0.959866	0.979522
Robert ROCHEFORT	GUE-NGL	0.959866	0.979522
Robert ROCHEFORT	EFDD	0.956522	0.977778
Robert ROCHEFORT	NI	0.956522	0.977778
Franc BOGOVIČ	ALDE/ADLE	0.922819	0.959860
Franc BOGOVIČ	ECR	0.922819	0.959860
Franc BOGOVIČ	EFDD	0.922819	0.959860
Franc BOGOVIČ	Greens/EFA	0.922819	0.959860
Franc BOGOVIČ	NI	0.922819	0.959860
Franc BOGOVIČ	S&D	0.922819	0.959860
Franc BOGOVIČ	EPP	0.919732	0.958188
Franc BOGOVIČ	GUE-NGL	0.919732	0.958188
Angélique DELAHAYE	ALDE/ADLE	0.916107	0.956217
Angélique DELAHAYE	ECR	0.916107	0.956217
Angélique DELAHAYE	Greens/EFA	0.916107	0.956217
Angélique DELAHAYE	S&D	0.916107	0.956217
Angélique DELAHAYE	EPP	0.913043	0.954545
Angélique DELAHAYE	GUE-NGL	0.913043	0.954545
Angélique DELAHAYE	EFDD	0.909699	0.952715
Angélique DELAHAYE	NI	0.909699	0.952715
Jozo RADOŠ	ALDE/ADLE	0.906040	0.950704
Jozo RADOŠ	ECR	0.906040	0.950704
Jozo RADOŠ	Greens/EFA	0.906040	0.950704
Jozo RADOŠ	S&D	0.906040	0.950704
Jozo RADOŠ	EPP	0.903010	0.949033
Jozo RADOŠ	GUE-NGL	0.903010	0.949033
Jozo RADOŠ	EFDD	0.899666	0.947183
Jozo RADOŠ	NI	0.899666	0.947183
Jörg LEICHTFRIED	ALDE/ADLE	0.966443	0.982935
Jörg LEICHTFRIED	ECR	0.966443	0.982935
Jörg LEICHTFRIED	Greens/EFA	0.966443	0.982935
Jörg LEICHTFRIED	S&D	0.966443	0.982935
Jörg LEICHTFRIED	EPP	0.963211	0.981261
Jörg LEICHTFRIED	GUE-NGL	0.963211	0.981261
Jörg LEICHTFRIED	EFDD	0.959866	0.979522
Jörg LEICHTFRIED	NI	0.959866	0.979522
Andrea COZZOLINO	ALDE/ADLE	0.906040	0.950704
Andrea COZZOLINO	ECR	0.906040	0.950704
Andrea COZZOLINO	Greens/EFA	0.906040	0.950704
Andrea COZZOLINO	S&D	0.906040	0.950704
Andrea COZZOLINO	EPP	0.903010	0.949033
Andrea COZZOLINO	GUE-NGL	0.903010	0.949033
Andrea COZZOLINO	EFDD	0.899666	0.947183
Andrea COZZOLINO	NI	0.899666	0.947183
Artis PABRIKS	ALDE/ADLE	0.969799	0.984668
Artis PABRIKS	ECR	0.969799	0.984668
Artis PABRIKS	Greens/EFA	0.969799	0.984668
Artis PABRIKS	S&D	0.969799	0.984668
Artis PABRIKS	EPP	0.966555	0.982993
Artis PABRIKS	GUE-NGL	0.966555	0.982993
Artis PABRIKS	EFDD	0.963211	0.981261
Artis PABRIKS	NI	0.963211	0.981261
Eva PAUNOVA	ALDE/ADLE	0.929530	0.963478
Eva PAUNOVA	ECR	0.929530	0.963478
Eva PAUNOVA	Greens/EFA	0.929530	0.963478
Eva PAUNOVA	S&D	0.929530	0.963478
Eva PAUNOVA	EPP	0.926421	0.961806
Eva PAUNOVA	GUE-NGL	0.926421	0.961806
Eva PAUNOVA	EFDD	0.923077	0.960000
Eva PAUNOVA	NI	0.923077	0.960000
Vicky FORD	ALDE/ADLE	0.932886	0.965278
Vicky FORD	ECR	0.932886	0.965278
Vicky FORD	EFDD	0.932886	0.965278
Vicky FORD	Greens/EFA	0.932886	0.965278
Vicky FORD	NI	0.932886	0.965278
Vicky FORD	S&D	0.932886	0.965278
Vicky FORD	EPP	0.929766	0.963605
Vicky FORD	GUE-NGL	0.929766	0.963605
Andrey KOVATCHEV	ALDE/ADLE	0.909396	0.952548
Andrey KOVATCHEV	ECR	0.909396	0.952548
Andrey KOVATCHEV	Greens/EFA	0.909396	0.952548
Andrey KOVATCHEV	S&D	0.909396	0.952548
Andrey KOVATCHEV	EPP	0.906355	0.950877
Andrey KOVATCHEV	GUE-NGL	0.906355	0.950877
Andrey KOVATCHEV	EFDD	0.903010	0.949033
Andrey KOVATCHEV	NI	0.903010	0.949033
Lambert van NISTELROOIJ	ALDE/ADLE	0.973154	0.986395
Lambert van NISTELROOIJ	ECR	0.973154	0.986395
Lambert van NISTELROOIJ	Greens/EFA	0.973154	0.986395
Lambert van NISTELROOIJ	S&D	0.973154	0.986395
Lambert van NISTELROOIJ	EPP	0.969900	0.984720
Lambert van NISTELROOIJ	GUE-NGL	0.969900	0.984720
Lambert van NISTELROOIJ	EFDD	0.966555	0.982993
Lambert van NISTELROOIJ	NI	0.966555	0.982993
Victor NEGRESCU	ALDE/ADLE	0.926174	0.961672
Victor NEGRESCU	ECR	0.926174	0.961672
Victor NEGRESCU	EFDD	0.926174	0.961672
Victor NEGRESCU	Greens/EFA	0.926174	0.961672
Victor NEGRESCU	NI	0.926174	0.961672
Victor NEGRESCU	S&D	0.926174	0.961672
Victor NEGRESCU	EPP	0.923077	0.960000
Victor NEGRESCU	GUE-NGL	0.923077	0.960000
Catherine STIHLER	ALDE/ADLE	0.959732	0.979452
Catherine STIHLER	ECR	0.959732	0.979452
Catherine STIHLER	EFDD	0.959732	0.979452
Catherine STIHLER	Greens/EFA	0.959732	0.979452
Catherine STIHLER	NI	0.959732	0.979452
Catherine STIHLER	S&D	0.959732	0.979452
Catherine STIHLER	EPP	0.956522	0.977778
Catherine STIHLER	GUE-NGL	0.956522	0.977778
Silvia COSTA	ALDE/ADLE	0.966443	0.982935
Silvia COSTA	ECR	0.966443	0.982935
Silvia COSTA	Greens/EFA	0.966443	0.982935
Silvia COSTA	S&D	0.966443	0.982935
Silvia COSTA	EPP	0.963211	0.981261
Silvia COSTA	GUE-NGL	0.963211	0.981261
Silvia COSTA	EFDD	0.959866	0.979522
Silvia COSTA	NI	0.959866	0.979522
Eduard KUKAN	ALDE/ADLE	0.936242	0.967071
Eduard KUKAN	ECR	0.936242	0.967071
Eduard KUKAN	EFDD	0.936242	0.967071
Eduard KUKAN	Greens/EFA	0.936242	0.967071
Eduard KUKAN	NI	0.936242	0.967071
Eduard KUKAN	S&D	0.936242	0.967071
Eduard KUKAN	EPP	0.933110	0.965398
Eduard KUKAN	GUE-NGL	0.933110	0.965398
Tamás DEUTSCH	ALDE/ADLE	0.835570	0.910420
Tamás DEUTSCH	ECR	0.835570	0.910420
Tamás DEUTSCH	EFDD	0.835570	0.910420
Tamás DEUTSCH	Greens/EFA	0.835570	0.910420
Tamás DEUTSCH	NI	0.835570	0.910420
Tamás DEUTSCH	S&D	0.835570	0.910420
Tamás DEUTSCH	EPP	0.832776	0.908759
Tamás DEUTSCH	GUE-NGL	0.832776	0.908759
Julia REDA	ALDE/ADLE	0.979866	0.989831
Julia REDA	EFDD	0.979866	0.989831
Julia REDA	Greens/EFA	0.979866	0.989831
Julia REDA	NI	0.979866	0.989831
Julia REDA	S&D	0.979866	0.989831
Julia REDA	EPP	0.976589	0.988156
Julia REDA	GUE-NGL	0.976589	0.988156
Julia REDA	ECR	0.973244	0.986441
Eider GARDIAZABAL RUBIAL	ALDE/ADLE	0.969799	0.984668
Eider GARDIAZABAL RUBIAL	ECR	0.969799	0.984668
Eider GARDIAZABAL RUBIAL	Greens/EFA	0.969799	0.984668
Eider GARDIAZABAL RUBIAL	S&D	0.969799	0.984668
Eider GARDIAZABAL RUBIAL	EPP	0.966555	0.982993
Eider GARDIAZABAL RUBIAL	GUE-NGL	0.966555	0.982993
Eider GARDIAZABAL RUBIAL	EFDD	0.963211	0.981261
Eider GARDIAZABAL RUBIAL	NI	0.963211	0.981261
Siegfried MUREȘAN	ALDE/ADLE	0.929530	0.963478
Siegfried MUREȘAN	ECR	0.929530	0.963478
Siegfried MUREȘAN	Greens/EFA	0.929530	0.963478
Siegfried MUREȘAN	S&D	0.929530	0.963478
Siegfried MUREȘAN	EPP	0.926421	0.961806
Siegfried MUREȘAN	GUE-NGL	0.926421	0.961806
